rank|name|score|link|Background|Body|Tattoo|Nose|Mouth|Eyes|On eyes|Clothes|Accessorie|Head|Smokes
127|Oliens #259|274.72517552590006|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/258|glittery night sky |light gray |tear tattoo |wierd nose |wide mouth|tierd eyes ||triditional robe ||oxblood cowboyhat |
128|Oliens #587|274.41816166025694|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/586|cosmos black back |bunrt umber |fuck off tattoo |funny nose |wondering mouth |Oeyes shiny ||purple and green shirt ||bald |
129|Oliens #164|273.6660739450225|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/163|desert night |light gray |will i ever go home tattoo |Onose |wide mouth|sus eyes|eyepatch|deep pink cowboy shirt |silver ring |braid ginger |
130|Oliens #294|272.90920184942047|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/293|pizza planet |light skin ||nose2 |small lips|cool eyes ||red suit ||red mohak |
131|Oliens #810|271.9006814480553|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/809|wormhole |sun burn white skin ||big fat nose |wide mouth|tierd eyes sinning ||jedi robe ||cap hat |
132|Oliens #1327|271.51237170218405|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/1326|wormhole |sky blue body ||nose2 |joker mouth|cool eyes ||fancy dress||bald |
133|Oliens #1752|269.9822457988468|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/1751|desert night |dark brown ||bignose |joker mouth|sus eyes||magenta shirt with a line ||red cap hat |
134|Oliens #1688|268.59727945081954|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/1687|pink to blue |pink ||wierd nose |wide mouth|sus eyes||purple and green shirt ||long braid black |
135|Oliens #1575|267.7046586556623|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/1574|shades of blue |gray bluish |stiches |nose2 |closed mouth |bored eyes ||navy suit |bitcoin necklce|green mohak|
136|Oliens #1471|267.67027808030286|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/1470|ocean blue |sun burn white skin ||wierd nose |wild mouth |cute eyes shining ||fancy dress|bitcoin necklce|joker hair |
137|Oliens #1405|266.4878503741491|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/1404|jungle |pink ||wierd nose |wide mouth|sus eyes||purple and green shirt ||red long hair|
138|Oliens #1159|266.47700033484233|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/1158|blackhole |baby blue ||bignose |joker mouth|Oeyes shiny |sun glasses |cowboy shirt vintage |silver ring |braid unicorn |
139|Oliens #1532|266.2881324098301|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/1531|pizza planet |baby blue ||big fat nose |closed mouth |bored eyes ||orange vintage shirt |gold ring|braid cherry |
140|Oliens #296|265.55555174072543|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/295|sangria red |light lime yellow ||big fat nose |wild mouth |tierd eyes |eyepatch|navy suit ||braid unicorn |
141|Oliens #1413|264.70090980307464|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/1412|black and purple |light skin ||bignose |wide mouth|tierd eyes |eyepatch|orange shirt with a line ||oxblood cowboyhat |blunt 
142|Oliens #1912|264.30558885709956|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/1911|blue |pickle green ||nose2 |wide mouth|sus eyes||jedi robe ||short hair |
143|Oliens #239|264.16865966341766|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/238|shades of gray |light virdian ||wierd nose |wide mouth|sus eyes||black suit & red tie ||bald |
144|Oliens #322|263.867596833805|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/321|orange |light gray ||funny nose |joker mouth|Oeyes shiny ||black Tshirt |silver ring |short hair |
145|Oliens #2143|263.1469840196844|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/2142|burnning man |pickle green ||big fat nose |wondering mouth |cool eyes ||black suit & red tie ||bald |
146|Oliens #1441|262.11360085760367|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/1440|420 am |pale lime yellow |stiches |Onose |wondering mouth |sus eyes||naked ||bald |
147|Oliens #786|261.7063127646863|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/785|blackhole |light gray ||wierd nose |joker mouth|tierd eyes sinning ||red suit ||joker hair |cigarette 
148|Oliens #1653|260.3598098352142|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/1652|sangria red |light gray ||big fat nose |wondering mouth |cool eyes ||jedi robe ||mohak|
149|Oliens #74|260.0978848579176|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/73|gray |light lime yellow ||wierd nose |wide mouth|cool eyes ||purple and green shirt ||cap hat |
150|Oliens #493|260.02573409700835|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/492|galaxy |pink ||bignose |joker mouth|tierd eyes ||vintage shirt with a line ||long braid ginger|
151|Oliens #59|259.07495143194933|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/58|ocean blue |pickle green ||big fat nose |wondering mouth |tierd eyes |eyepatch|magenta shirt with a line ||mohak|
152|Oliens #1757|257.8879147315693|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/1756|shades of blue |dark brown ||funny nose |wondering mouth |bored eyes ||triditional robe ||white long hair |
153|Oliens #905|257.65304111124385|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/904|gray |light virdian ||big fat nose |wild mouth |Oeyes |eyepatch|magenta shirt with a line ||bald |
154|Oliens #752|257.4983846789913|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/751|shades of blue |pickle green ||wierd nose |closed mouth |punky eyes |eyepatch|black suit |gold ring|mohak|
155|Oliens #1897|257.26788820922604|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/1896|wormhole |gray bluish ||nose2 |wide mouth|cool eyes ||black suit & red tie ||braid ginger |
156|Oliens #1018|256.6065454810872|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/1017|desert night |gray bluish ||bignose |wondering mouth |tierd eyes ||under shirt ||head band |
157|Oliens #1871|256.2618686827127|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/1870|pizza planet |pale lime yellow ||funny nose |wondering mouth |cool eyes ||black Tshirt |gold ring|braid unicorn |
158|Oliens #56|255.7546814087586|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/55|blue |light lime yellow |tear tattoo |wierd nose |wondering mouth |cool eyes ||green vintage shirt ||red cap hat |blunt 
159|Oliens #2086|254.53572325101942|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/2085|wormhole |sun burn white skin ||funny nose |wild mouth |Oeyes shiny ||jedi robe ||short hair |blunt 
160|Oliens #197|254.06197374320254|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/196|orange to purple |pink |fuck off tattoo |big fat nose |wondering mouth |sus eyes|purple fire glasses |magenta shirt with a line |silver ring |braid black|
161|Oliens #2066|253.7581182621015|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/2065|anarchist |raw umber |stiches |bignose |wondering mouth |cool eyes |pink fire glaasses |purple cowboy shirt ||braid ocean blue |
162|Oliens #57|253.28324988539217|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/56|glittery night sky |pale lime yellow |tear tattoo |big fat nose |wondering mouth |cool eyes ||fancy dress||marron cowboy hat |
163|Oliens #381|253.27663915594243|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/380|ice latte back |sun burn white skin |will i ever go home tattoo |funny nose |wondering mouth |bruised eye ||simple gray vintage shirt ||red long hair|
164|Oliens #1274|253.074979076841|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/1273|420 am |light virdian ||Onose |wondering mouth |sus eyes||white Tshirt ||red long hair|blunt 
165|Oliens #2107|252.77166345977886|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/2106|anarchist |pale lime yellow ||Onose |wide mouth|cool eyes |eyepatch|orange shirt with a line ||bald |cigarette 
166|Oliens #521|251.81662676830982|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/520|blackhole |baby blue ||Onose |wild mouth |Oeyes ||triditional robe ||green mohak|
167|Oliens #343|251.61289829058356|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/342|anarchist |gray bluish ||bignose |wild mouth |Oeyes shiny ||fancy dress||orange long hair |
168|Oliens #845|250.7644097261412|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/844|wine red |light gray ||big fat nose |wide mouth|Oeyes ||purple and green shirt ||braid caramel|
169|Oliens #2064|250.49268473160387|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/2063|burnning man |gray bluish ||bignose |wondering mouth |tierd eyes sinning |eyepatch|cowboy shirt vintage ||braid black|
170|Oliens #345|250.23140656863345|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/344|red drapes |pale lime yellow ||Onose |closed mouth |Oeyes shiny |purple fire glasses |fancy dress||marron cowboy hat |
171|Oliens #1781|250.07655863375382|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/1780|wormhole |pale lime yellow ||funny nose |closed mouth |joker eyes ||simple green Tshirt ||bald |
172|Oliens #1459|250.06379387831916|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/1458|orange |light lime yellow ||nose2 |wondering mouth |tierd eyes ||purple and green shirt |silver ring |bald |
173|Oliens #313|249.80607856893937|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/312|burnning man |raw umber ||Onose |wondering mouth |cool eyes ||triditional robe ||green mohak|
174|Oliens #2142|249.4613183020462|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/2141|mushroom cloud |bunrt umber |tear tattoo |wierd nose |wide mouth|sus eyes|red fire glasses |vintage shirt with a line ||braid black|
175|Oliens #864|248.8544817955326|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/863|stary sky|pink ||nose2 |open mouth |sus eyes|pink fire glaasses |white Tshirt ||orange long hair |blunt 
176|Oliens #34|248.13769437899492|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/33|dark purple back |pickle green |stiches |bignose |closed mouth |tierd eyes |purple fire glasses |white Tshirt ||braid cherry |
177|Oliens #784|247.47031862243503|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/783|ocean blue |light gray ||wierd nose |closed mouth |bored eyes |eyepatch|simple gray vintage shirt ||braid ocean blue |cigarette 
178|Oliens #1834|246.93327581322646|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/1833|pizza planet |light lime yellow ||funny nose |wide mouth|bored eyes |sun glasses |simple gray vintage shirt ||short wavy hair |
179|Oliens #868|246.75630882879716|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/867|pizza planet |pickle green ||bignose |small lips|bored eyes ||red Tshirt ||braid caramel|blunt 
180|Oliens #1807|246.63028626542797|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/1806|tunnel|sky blue body |stiches |bignose |open mouth |Oeyes ||light pink cowboy shirt ||bald |blunt 
181|Oliens #623|246.5887859103882|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/622|wormhole |sun burn white skin |tear tattoo |big fat nose |wide mouth|cute eyes ||deep green vintage shirt |bitcoin necklce|braid black|
182|Oliens #756|246.4697064520964|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/755|mushroom cloud |light skin ||funny nose |small lips|punky eyes |eyepatch|green vintage shirt ||braid unicorn |
183|Oliens #1468|246.4480342647583|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/1467|shades of gray |sky blue body ||funny nose |wondering mouth |tierd eyes ||triditional robe |silver ring |braid black|
184|Oliens #1132|245.84057907888663|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/1131|ice latte back |green |will i ever go home tattoo |wierd nose |open mouth |bored eyes ||navy suit |bitcoin necklce|long braid ginger|
185|Oliens #652|245.3990595963608|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/651|ocean blue |pink ||nose2 |closed mouth |cute eyes |sun glasses |orange vintage shirt |bitcoin necklce|orange long hair |blunt 
186|Oliens #650|245.37877769020773|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/649|cosmos black back |green |will i ever go home tattoo |bignose |wide mouth|cute eyes shining |pink fire glaasses |red Tshirt |silver ring |cap hat |
187|Oliens #1466|244.33739139466653|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/1465|red drapes |baby blue ||wierd nose |joker mouth|punky eyes ||deep pink cowboy shirt ||braid unicorn |
188|Oliens #1601|243.81479419634945|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/1600|wine red |light skin |stiches |big fat nose |closed mouth |tierd eyes sinning |pink fire glaasses |purple cowboy shirt ||braid ocean blue |
189|Oliens #1263|242.5389505813192|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/1262|jungle |raw umber |will i ever go home tattoo |wierd nose |wondering mouth |cool eyes ||purple and green shirt ||oxblood cowboyhat |
190|Oliens #760|242.16070086776517|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/759|pink back |light lime yellow ||big fat nose |wild mouth |bored eyes ||triditional robe ||braid black|
191|Oliens #91|241.12415071550186|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/90|brown and blue |sun burn white skin ||wierd nose |wide mouth|Oeyes |red fire glasses |green suit ||marron cowboy hat |blunt 
192|Oliens #795|240.1590649875898|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/794|mushroom cloud |baby blue ||nose2 |wondering mouth |tierd eyes |sun glasses |triditional robe |silver ring |mohak|
193|Oliens #1090|239.97655629572898|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/1089|light blue |green |will i ever go home tattoo |big fat nose |joker mouth|sus eyes||under shirt ||braid black|
194|Oliens #1608|239.93770834108344|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/1607|gray |baby blue ||nose2 |closed mouth |tierd eyes sinning ||triditional robe ||braid cherry |
195|Oliens #599|239.67867391164253|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/598|gray |dark brown ||funny nose |wondering mouth |cool eyes ||fancy dress||red mohak |blunt 
196|Oliens #1773|238.95182838623825|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/1772|forest green |baby blue ||wierd nose |wild mouth |cool eyes |red fire glasses |cowboy shirt vintage ||black long hair |blunt 
197|Oliens #392|238.79911485785692|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/391|galaxy |gray bluish ||wierd nose |wondering mouth |Oeyes |pink fire glaasses |deep pink cowboy shirt |silver ring |red cap hat |
198|Oliens #1583|238.63058659696824|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/1582|pizza planet |sun burn white skin ||wierd nose |wondering mouth |bored eyes ||deep pink cowboy shirt ||long braid ginger|
199|Oliens #2154|238.42422700678628|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/2153|ice latte back |dark brown ||nose2 |wide mouth|tierd eyes sinning |eyepatch|orange shirt with a line ||bald |
200|Oliens #1083|238.40336266892234|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/1082|burnning man |sun burn white skin ||bignose |wondering mouth |Oeyes shiny ||purple and green shirt ||braid cherry |
201|Oliens #312|238.21098851559722|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/311|420 am |pickle green ||wierd nose |wide mouth|bored eyes |purple fire glasses |deep pink cowboy shirt ||bald |
202|Oliens #1770|238.08228383052264|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/1769|pizza planet |sun burn white skin ||nose2 |wide mouth|Oeyes ||orange shirt with a line ||bald |
203|Oliens #1651|237.36271889606232|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/1650|forest green |bunrt umber ||funny nose |wild mouth |Oeyes shiny ||fancy dress||marron cowboy hat |cigarette 
204|Oliens #1033|237.32561620354923|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/1032|red tunnel |sky blue body |stiches |Onose |wide mouth|Oeyes shiny ||blue suit ||red long hair|
205|Oliens #1257|237.15085471189596|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/1256|ice latte back |light gray |will i ever go home tattoo |bignose |open mouth |cool eyes ||magenta shirt with a line |bitcoin necklce|bald |blunt 
206|Oliens #2197|237.08703542430555|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/2196|pizza planet |sun burn white skin ||Onose |wide mouth|tierd eyes ||pink shirt with a line ||bald |cigarette 
207|Oliens #1908|236.63848722892553|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/1907|420 am |green |fuck off tattoo |funny nose |wide mouth|punky eyes ||red Tshirt ||bald |cigarette 
208|Oliens #792|235.87002816156684|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/791|galaxy |raw umber ||big fat nose |wide mouth|bored eyes ||triditional robe ||braid caramel|
209|Oliens #1890|235.5857986638151|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/1889|forest green |gray bluish ||Onose |joker mouth|cute eyes shining ||black suit ||short hair |
