rank|score|token_id|name|background|body|clothes|eyewear|head|mouth|link
1006|122.8485459421306|947|Nerd Ape Dao #947|Yellow|Pink|Black tee|Close|Black beanie|Tongue_out|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/947
1007|122.82355515026111|842|Nerd Ape Dao #842|Beige|Light brown|Red tee|Oval|Pirate hat|Cigar|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/842
1008|122.79723687061524|272|Nerd Ape Dao #272|Beige|Cream|Pirate|Fasion|Black beanie|Tongue_out|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/272
1009|122.72814075149883|101|Nerd Ape Dao #101|Green mint|Dark brown|Goldchain|Fasion|Rose headscarf|Mouchet|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/101
1010|122.70918742262614|445|Nerd Ape Dao #445|Blue|Light brown|Hawaii|3D|Blue headscarf|Cigar|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/445
1011|122.70642632185712|336|Nerd Ape Dao #336|Red|Dark brown|Silverchain|Shy|Biker helmet|Sneaky|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/336
1012|122.65970553662622|218|Nerd Ape Dao #218|Light purple|White|Green jacket|Close|Staw hat|Tongue_out|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/218
1013|122.61757376555617|873|Nerd Ape Dao #873|Green mint|Dark brown|Brown vest|Red Cat|Adventure hat|Smile|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/873
1014|122.5766224023312|405|Nerd Ape Dao #405|Beige|Robot|Silverchain|3D|Rose headscarf|Sneaky|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/405
1015|122.49067425886957|522|Nerd Ape Dao #522|Pink|Black|Red tee|Wide_eyes|Red bob|Grin|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/522
1016|122.31555801501187|213|Nerd Ape Dao #213|Beige|Black|Adventure|Gold|Rose headscarf|Cigar|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/213
1017|122.3112987626006|545|Nerd Ape Dao #545|Blue|Gray|Green jacket|White Round|Cowboy hat|Sneaky|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/545
1018|122.27931941091151|1052|Nerd Ape Dao #1052|Pink|White|Black vest|Fasion|Black top hat|Open|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1052
1019|122.25957202892657|291|Nerd Ape Dao #291|Beige|Pink|Hawaii|Square|Pink beanie|Burger|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/291
1020|122.18103992066304|788|Nerd Ape Dao #788|Pink|Zombie|Silverchain|Glasses|Adventure hat|Cigar|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/788
1021|122.17735684671048|765|Nerd Ape Dao #765|Green mint|Black|Stripedtee|Square|Adventure hat|Tongue_out|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/765
1022|122.16269099710391|570|Nerd Ape Dao #570|Red|Black|Brown vest|Oval|Adventure hat|Mouchet|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/570
1023|122.1557804940158|1122|Nerd Ape Dao #1122|Green mint|Lav|Adventure|Cyberpunk|Green beanie|Cigar|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1122
1024|122.0552811460814|945|Nerd Ape Dao #945|Light purple|Red|Black leather|Sleepy|Pink beanie|Mouchet|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/945
1025|122.02876753354391|564|Nerd Ape Dao #564|Red|Dark brown|Purple hoodie|Shy|Newsboy cap|Open|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/564
1026|122.00455602715246|130|Nerd Ape Dao #130|Red|Gold|None|Oneeye|Black top hat|Open|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/130
1027|121.96426290171398|703|Nerd Ape Dao #703|Pink|White|Rasta hawaii|Fasion|Fastfood|Candy|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/703
1028|121.96184515510001|754|Nerd Ape Dao #754|Red|Pink|Dark blue suit|White Round|Green beret|Smile|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/754
1029|121.886631831357|596|Nerd Ape Dao #596|Yellow|Zombie|Adventure|Hearteye|Newsboy cap|Mouchet|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/596
1030|121.85834482670624|1000|Nerd Ape Dao #1000|Pink|Black|Silverchain|Eyepatch|Pink bucket|Mouchet|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1000
1031|121.84363056615523|1032|Nerd Ape Dao #1032|Yellow|Light brown|White fur|Oneeye|Black beanie|Sneaky|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1032
1032|121.82865273391462|1231|Nerd Ape Dao #1231|Beige|Robot|Silverchain|White Round|Black beanie|Gum|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1231
1033|121.77618505445612|1181|Nerd Ape Dao #1181|Blue|Tiger|Hawaii|Eyepatch|Fastfood|Pipe|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1181
1034|121.76488028297014|63|Nerd Ape Dao #63|Beige|Black|White singlet|ETH|Cowboy hat|Gum|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/63
1035|121.73093585477913|333|Nerd Ape Dao #333|Yellow|Dark brown|Hawaii|Shy|Propeller cap|Gum|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/333
1036|121.64294435201764|20|Nerd Ape Dao #20|Beige|Robot|Pink fur|Oneeye|Green beret|Mouchet|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/20
1037|121.48249546390126|739|Nerd Ape Dao #739|Red|Black|Black vest|Square|White bucket hat|Grin|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/739
1038|121.47795536289911|793|Nerd Ape Dao #793|Light purple|Dark brown|Tuxedo|ETH|Newsboy cap|Cigar|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/793
1039|121.46113328601807|154|Nerd Ape Dao #154|Blue|Cream|White shirt ribbon|Fasion|Green beret|Mouchet|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/154
1040|121.40069466036317|1010|Nerd Ape Dao #1010|Red|Cream|Tuxedo|Faded|Pink beanie|Grillz|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1010
1041|121.39879305574102|72|Nerd Ape Dao #72|Blue|Light brown|Black leather|Sleepy|Demon horns|Smile|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/72
1042|121.35695462070709|896|Nerd Ape Dao #896|Beige|Robot|Silverchain|Dizzy|Black beanie|Gum|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/896
1043|121.3507916835904|949|Nerd Ape Dao #949|Green mint|Tiger|Stripedtee|Faded|Adventure hat|Grin|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/949
1044|121.3503459944231|987|Nerd Ape Dao #987|Red|Red|Silverchain|Fasion|Green beanie|Tongue_out|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/987
1045|121.31332931980481|169|Nerd Ape Dao #169|Pink|Cream|Hawaii|3D|Pink bucket|420|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/169
1046|121.3086895514707|403|Nerd Ape Dao #403|Beige|Cream|Pink fur|Black Nerd|Staw hat|Mouchet|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/403
1047|121.293654076824|543|Nerd Ape Dao #543|Yellow|Black|Pink fur|Faded|Black top hat|Pipe|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/543
1048|121.29129047423655|193|Nerd Ape Dao #193|Beige|Red|Adventure|3D|Propeller cap|Burger|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/193
1049|121.20891845180829|759|Nerd Ape Dao #759|Pink|Cream|Yellow shirt|Oval|Adventure hat|Sneaky|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/759
1050|121.17304341572992|780|Nerd Ape Dao #780|Green mint|Light brown|Black leather|Fasion|Demon horns|Candy|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/780
1051|121.15937389986787|389|Nerd Ape Dao #389|Green mint|Gray|Black leather|Dizzy|Black beanie|Smile|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/389
1052|121.08815231383065|298|Nerd Ape Dao #298|Beige|Dark brown|Hawaii|Faded|Propeller cap|Gold Grillz|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/298
1053|121.06634694743045|616|Nerd Ape Dao #616|Light purple|Black|Black tee|Oneeye|Rose headscarf|Tongue_out|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/616
1054|121.05352455606268|809|Nerd Ape Dao #809|Light purple|Light brown|Red tee|Demon|Newsboy cap|Cigarette|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/809
1055|121.02769991652835|535|Nerd Ape Dao #535|Beige|Cream|Black hoodie|Shy|Black top hat|Cigar|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/535
1056|120.9878840967631|381|Nerd Ape Dao #381|Yellow|White|Tuxedo|Oval|Fastfood|Gum|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/381
1057|120.97861514561635|957|Nerd Ape Dao #957|Green mint|Cream|Black leather|Black Nerd|Fastfood|Cigarette|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/957
1058|120.97430771942352|394|Nerd Ape Dao #394|Green mint|Light brown|White fur|Oval|Black top hat|Smile|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/394
1059|120.97015720087079|598|Nerd Ape Dao #598|Green mint|Cream|White fur|Wide_eyes|White bucket hat|Close|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/598
1060|120.88380349502208|1288|Nerd Ape Dao #1288|Beige|White|Tuxedo|Demon|Rose headscarf|Cigar|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1288
1061|120.85402489859847|953|Nerd Ape Dao #953|Yellow|Light brown|Green jacket|Sleepy|Rasta hat|Grin|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/953
1062|120.84014457730811|22|Nerd Ape Dao #22|Green mint|Pink|Black hoodie|Sleepy|White bucket hat|Tongue_out|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/22
1063|120.83179382243213|227|Nerd Ape Dao #227|Blue|Pink|Overalls|Faded|Blue cap|Mouchet|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/227
1064|120.82969971476894|111|Nerd Ape Dao #111|Green mint|Dark brown|Adventure|Gold|Cowboy hat|Close|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/111
1065|120.72777471644396|1296|Nerd Ape Dao #1296|Yellow|Pink|Tuxedo|Wide_eyes|Pink beanie|Sneaky|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1296
1066|120.69721547883337|374|Nerd Ape Dao #374|Red|White|White singlet|Round Glasses|Staw hat|Grillz|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/374
1067|120.69173423730895|625|Nerd Ape Dao #625|Pink|White|None|Red|Blue cap|Burger|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/625
1068|120.63510042305488|98|Nerd Ape Dao #98|Red|Light brown|White fur|Faded|Black beanie|420|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/98
1069|120.60907411971242|425|Nerd Ape Dao #425|Beige|Cream|Black leather|Black Nerd|Pink bucket|Grin|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/425
1070|120.55206146767729|50|Nerd Ape Dao #50|Red|Water|Purple hoodie|Heart|Green beret|Pipe|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/50
1071|120.416549095269|565|Nerd Ape Dao #565|Yellow|Black|Black tee|Eyepatch|Black beanie|Cigarette|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/565
1072|120.40359601645449|641|Nerd Ape Dao #641|Green mint|Gray|White singlet|3D|Rose headscarf|Cigar|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/641
1073|120.37474465262989|1034|Nerd Ape Dao #1034|Pink|Light brown|Pirate|Cyberpunk|Green beret|Tongue_out|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1034
1074|120.3680526584156|569|Nerd Ape Dao #569|Beige|Cream|Black tee|White Round|Propeller cap|Gum|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/569
1075|120.33312307381962|836|Nerd Ape Dao #836|Beige|Water|Adventure|Hearteye|Blue cap|Cigar|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/836
1076|120.2214952301754|766|Nerd Ape Dao #766|Beige|Pink|Red tee|Red Cat|Newsboy cap|Open|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/766
1077|120.20943234057988|264|Nerd Ape Dao #264|Yellow|Cream|Black sleeveless|Eyepatch|Cowboy hat|Candy|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/264
1078|120.10711864134862|146|Nerd Ape Dao #146|Blue|Light brown|Overalls|Heart|Black top hat|Cigar|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/146
1079|119.99852267469018|946|Nerd Ape Dao #946|Red|Gray|Black sleeveless|Square|Blue cap|Mouchet|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/946
1080|119.95550602196896|541|Nerd Ape Dao #541|Yellow|Dark brown|Blue vest|Sleepy|Cowboy hat|Candy|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/541
1081|119.94324674641476|243|Nerd Ape Dao #243|Red|Light brown|Red singlet|Fasion|Green beret|Tongue_out|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/243
1082|119.85434493808397|414|Nerd Ape Dao #414|Yellow|Zombie|Tuxedo|Heart|Newsboy cap|Close|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/414
1083|119.85260034679735|582|Nerd Ape Dao #582|Pink|Dark brown|Pink hoodie|Square|Adventure hat|Cigar|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/582
1084|119.69889642200367|437|Nerd Ape Dao #437|Red|Light brown|Tuxedo|3D|Green beanie|Candy|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/437
1085|119.62913861966754|722|Nerd Ape Dao #722|Pink|Black|Purple hoodie|Heart|Newsboy cap|Gum|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/722
1086|119.61686978673939|302|Nerd Ape Dao #302|Pink|Red|Silverchain|Fasion|Rose headscarf|420|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/302
1087|119.59918849801306|622|Nerd Ape Dao #622|Blue|Gold|Red tee|Shy|Adventure hat|Cigarette|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/622
1088|119.50954019370474|252|Nerd Ape Dao #252|Yellow|Black|Black sleeveless|White Round|Newsboy cap|Open|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/252
1089|119.50702705300117|1109|Nerd Ape Dao #1109|Light purple|Light brown|Overalls|Fasion|Black beanie|Cigar|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1109
1090|119.48109820736993|1040|Nerd Ape Dao #1040|Beige|Red|White singlet|Eyepatch|Gold hair|Mouchet|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1040
1091|119.4657352363752|737|Nerd Ape Dao #737|Green mint|Robot|Green jacket|Round Glasses|Green beret|Cigar|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/737
1092|119.4553004166231|1219|Nerd Ape Dao #1219|Red|Tiger|White singlet|Heart|Green beanie|Gum|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1219
1093|119.40129235342002|986|Nerd Ape Dao #986|Beige|Gray|Hawaii|Wide_eyes|Adventure hat|Gum|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/986
1094|119.35716520705854|773|Nerd Ape Dao #773|Beige|Black|Black hoodie|Faded|Newsboy cap|Tongue_out|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/773
1095|119.34994026098643|317|Nerd Ape Dao #317|Red|White|Tuxedo|Heart|Blue headscarf|Open|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/317
1096|119.29164732177968|1057|Nerd Ape Dao #1057|Blue|Zombie|Tuxedo|Dizzy|Rose headscarf|Grin|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1057
1097|119.29104441233255|1049|Nerd Ape Dao #1049|Light purple|Light brown|White singlet|Oval|Cowboy hat|Grillz|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1049
1098|119.20548195927896|697|Nerd Ape Dao #697|Green mint|Light brown|None|Hearteye|Gold hair|Tongue_out|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/697
1099|119.20402269756481|328|Nerd Ape Dao #328|Red|White|Purple hoodie|Faded|Fastfood|Pipe|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/328
1100|119.147213883135|99|Nerd Ape Dao #99|Yellow|Cream|Goldchain|Sleepy|Green beret|Pipe|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/99
1101|119.04994302219993|110|Nerd Ape Dao #110|Pink|Dark brown|Pink hoodie|Sleepy|White bucket hat|Mouchet|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/110
1102|118.94157163237423|550|Nerd Ape Dao #550|Beige|Light brown|Pink fur|Fasion|Adventure hat|Gold Grillz|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/550
1103|118.87826004467341|635|Nerd Ape Dao #635|Pink|Red|None|Wide_eyes|Black top hat|Close|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/635
1104|118.87297022843042|507|Nerd Ape Dao #507|Red|White|Black hoodie|Red Cat|Adventure hat|Close|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/507
1105|118.84440831809253|968|Nerd Ape Dao #968|Green mint|Gray|Tuxedo|Sleepy|Black beanie|Burger|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/968
1106|118.84038410541861|714|Nerd Ape Dao #714|Green mint|Robot|Purple hoodie|Black Nerd|Blue cap|Smile|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/714
1107|118.80695355124723|147|Nerd Ape Dao #147|Green mint|White|Black leather|Cyberpunk|White bucket hat|Gold Grillz|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/147
1108|118.7985034211829|1147|Nerd Ape Dao #1147|Blue|Gold|Adventure|Red Cat|Newsboy cap|Sneaky|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1147
1109|118.73101893622245|40|Nerd Ape Dao #40|Pink|Light brown|Silverchain|Sleepy|Pirate hat|Mouchet|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/40
1110|118.69669750716528|133|Nerd Ape Dao #133|Green mint|Tiger|Silverchain|Close|Green beret|Open|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/133
1111|118.60012301985223|118|Nerd Ape Dao #118|Pink|Black|Silverchain|Black Nerd|Black top hat|Close|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/118
1112|118.48260861910998|327|Nerd Ape Dao #327|Red|White|Hawaii|Fasion|Rose headscarf|Grillz|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/327
1113|118.47865355474566|128|Nerd Ape Dao #128|Blue|Black|Tuxedo|Oval|Fastfood|Close|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/128
1114|118.4435898665431|319|Nerd Ape Dao #319|Yellow|Cream|Dark blue suit|Heart|White bucket hat|Tongue_out|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/319
1115|118.27471106723443|594|Nerd Ape Dao #594|Red|Cream|White singlet|Glasses|Gold hair|Close|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/594
1116|118.18269832663505|369|Nerd Ape Dao #369|Red|White|Black tee|Oneeye|Black top hat|Tongue_out|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/369
1117|118.1766288292417|691|Nerd Ape Dao #691|Green mint|Black|Blue vest|Cyberpunk|Cowboy hat|Smile|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/691
1118|118.15575286718462|454|Nerd Ape Dao #454|Green mint|Pink|Black sleeveless|Cyberpunk|Fastfood|Grin|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/454
1119|118.13967184716005|727|Nerd Ape Dao #727|Beige|Robot|Hawaii|Square|Fastfood|Pipe|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/727
1120|118.12525105457242|447|Nerd Ape Dao #447|Red|Cream|White singlet|Oval|Pink bucket|Open|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/447
1121|118.10089912580307|94|Nerd Ape Dao #94|Pink|Gray|None|Wide_eyes|Fastfood|Candy|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/94
1122|118.0098779657166|1046|Nerd Ape Dao #1046|Yellow|Cream|Adventure|Gold|Newsboy cap|Smile|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1046
1123|118.00770499693527|742|Nerd Ape Dao #742|Green mint|Black|None|Glasses|Pink beanie|Cigarette|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/742
1124|117.98764263833489|1255|Nerd Ape Dao #1255|Beige|White|Black tee|Sleepy|Green beanie|Open|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1255
1125|117.88750148833222|861|Nerd Ape Dao #861|Pink|Tiger|Adventure|Round Glasses|Pink beanie|Open|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/861
1126|117.88212259760998|1066|Nerd Ape Dao #1066|Blue|Cream|Red tee|Oneeye|Blue headscarf|Grin|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1066
1127|117.76733534805244|180|Nerd Ape Dao #180|Pink|Robot|Green jacket|Square|Blue cap|Sneaky|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/180
1128|117.75817845854071|364|Nerd Ape Dao #364|Blue|Black|White fur|Fasion|Propeller cap|Sneaky|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/364
1129|117.73197487472318|288|Nerd Ape Dao #288|Light purple|White|Black tee|Sleepy|Rose headscarf|Burger|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/288
1130|117.65773910282883|1083|Nerd Ape Dao #1083|Pink|Tiger|Silverchain|Sleepy|Black top hat|Open|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1083
1131|117.6573061839518|610|Nerd Ape Dao #610|Red|Cream|Yellow shirt|Heart|Blue cap|Sneaky|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/610
1132|117.63589249392166|1089|Nerd Ape Dao #1089|Red|Gray|Black leather|Cyberpunk|Cowboy hat|Cigar|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1089
1133|117.63317222081149|1065|Nerd Ape Dao #1065|Pink|Gold|Black leather|Cyberpunk|Blue cap|Sneaky|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1065
1134|117.615593642504|41|Nerd Ape Dao #41|Pink|Robot|Green jacket|Dizzy|Green beret|Cigarette|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/41
1135|117.61377586991907|468|Nerd Ape Dao #468|Blue|Light brown|Pink hoodie|Fasion|Green beret|Candy|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/468
1136|117.60992461181843|702|Nerd Ape Dao #702|Beige|Water|Red tee|Heart|Black beanie|Pipe|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/702
1137|117.55863638063722|185|Nerd Ape Dao #185|Pink|Robot|White singlet|Demon|Blue cap|Burger|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/185
1138|117.55487383276432|228|Nerd Ape Dao #228|Blue|Cream|Adventure|X|Newsboy cap|Cigarette|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/228
1139|117.5194097203785|867|Nerd Ape Dao #867|Beige|Tiger|White singlet|Sleepy|Biker helmet|Candy|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/867
1140|117.39337507303193|758|Nerd Ape Dao #758|Yellow|Robot|None|Faded|Apple|Pipe|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/758
