rank|📈|name|score|link|background|body|clothes|eyewear|head|mouth
1105|🔴-11|Nerd Ape Dao #1040|121.54493478489381|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1040|Beige|Red|White singlet|Eyepatch|Gold hair|Mouchet
1106|🔴-9|Nerd Ape Dao #526|121.50158449172977|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/526|Pink|Water|Tuxedo|Oneeye|Staw hat|Smile
1107|🟢+4|Nerd Ape Dao #1336|121.44851133533416|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1336|Beige|Gold|Hawaii|Cyberpunk|Rose headscarf|Tongue_out
1108|🟢+11|Nerd Ape Dao #101|121.44527562886195|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/101|Green mint|Dark brown|Goldchain|Fasion|Rose headscarf|Mouchet
1109|🟢+5|Nerd Ape Dao #622|121.42559631011136|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/622|Blue|Gold|Red tee|Shy|Adventure hat|Cigarette
1110|🔴-15|Nerd Ape Dao #1065|121.4020880661625|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1065|Pink|Gold|Black leather|Cyberpunk|Blue cap|Sneaky
1111|🟢+13|Nerd Ape Dao #676|121.30312513903456|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/676|Red|Tiger|Black tee|Black Nerd|Black beanie|Close
1112|🟢+14|Nerd Ape Dao #569|121.24835897438041|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/569|Beige|Cream|Black tee|White Round|Propeller cap|Gum
1113|🟢+3|Nerd Ape Dao #41|121.24081276333688|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/41|Pink|Robot|Green jacket|Dizzy|Green beret|Cigarette
1114|🟢+13|Nerd Ape Dao #478|121.22556689534329|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/478|Beige|Dark brown|Black vest|Faded|Adventure hat|Smile
1115|🟢+6|Nerd Ape Dao #445|121.21906921645405|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/445|Blue|Light brown|Hawaii|3D|Blue headscarf|Cigar
1116|🟢+13|Nerd Ape Dao #393|121.19371791409625|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/393|Pink|Tiger|Black sleeveless|3D|Green beret|Close
1117|🔴-25|Nerd Ape Dao #793|121.18145439102116|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/793|Light purple|Dark brown|Tuxedo|ETH|Newsboy cap|Cigar
1118|🔴-6|Nerd Ape Dao #809|121.09485354727666|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/809|Light purple|Light brown|Red tee|Demon|Newsboy cap|Cigarette
1119|🟢+4|Nerd Ape Dao #986|121.09133554185279|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/986|Beige|Gray|Hawaii|Wide_eyes|Adventure hat|Gum
1120|🟢+10|Nerd Ape Dao #540|121.07379173887277|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/540|Beige|Black|Green jacket|Oval|Cowboy hat|Pipe
1121|🟢+12|Nerd Ape Dao #110|121.04216711170612|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/110|Pink|Dark brown|Pink hoodie|Sleepy|White bucket hat|Mouchet
1122|🔴-7|Nerd Ape Dao #788|120.99633009231255|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/788|Pink|Zombie|Silverchain|Glasses|Adventure hat|Cigar
1123|🔴-5|Nerd Ape Dao #180|120.9595754820996|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/180|Pink|Robot|Green jacket|Square|Blue cap|Sneaky
1124|🔴-25|Nerd Ape Dao #143|120.91778015134292|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/143|Blue|Cream|White fur|Demon|Green beret|Burger
1125|🟢+7|Nerd Ape Dao #447|120.86439992818583|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/447|Red|Cream|White singlet|Oval|Pink bucket|Open
1126|🔴-16|Nerd Ape Dao #484|120.83054454685143|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/484|Pink|Gold|Silverchain|Cyberpunk|Biker helmet|Smile
1127|🟢+9|Nerd Ape Dao #1342|120.81238628825348|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1342|Beige|Black|Black sleeveless|Oneeye|Biker helmet|Cigar
1128|🟢+9|Nerd Ape Dao #541|120.80667756351181|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/541|Yellow|Dark brown|Blue vest|Sleepy|Cowboy hat|Candy
1129|🔴-48|Nerd Ape Dao #1373|120.70486259563218|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1373|Beige|Robot|Silverchain|Angry|Staw hat|Cigar
1130|🟢+1|Nerd Ape Dao #1219|120.7017037564884|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1219|Red|Tiger|White singlet|Heart|Green beanie|Gum
1131|🔴-14|Nerd Ape Dao #745|120.69172301162166|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/745|Blue|Cream|Silverchain|Red Cat|Rasta hat|Burger
1132|🔴-10|Nerd Ape Dao #264|120.61493501043026|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/264|Yellow|Cream|Black sleeveless|Eyepatch|Cowboy hat|Candy
1133|🟢+12|Nerd Ape Dao #507|120.61184681339608|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/507|Red|White|Black hoodie|Red Cat|Adventure hat|Close
1134|🔴-32|Nerd Ape Dao #1000|120.60507819573783|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1000|Pink|Black|Silverchain|Eyepatch|Pink bucket|Mouchet
1135|🔴-10|Nerd Ape Dao #917|120.55116833227663|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/917|Red|Black|Silverchain|Oneeye|Blue headscarf|Candy
1136|🟢+3|Nerd Ape Dao #836|120.43936035496193|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/836|Beige|Water|Adventure|Hearteye|Blue cap|Cigar
1137|🔴-2|Nerd Ape Dao #1089|120.40963696349581|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1089|Red|Gray|Black leather|Cyberpunk|Cowboy hat|Cigar
1138|🟢+9|Nerd Ape Dao #213|120.39676777077737|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/213|Beige|Black|Adventure|Gold|Rose headscarf|Cigar
1139|🟢+5|Nerd Ape Dao #629|120.38557965788401|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/629|Blue|Gray|Overalls|Sleepy|Cowboy hat|Grin
1140|🟢+6|Nerd Ape Dao #429|120.29370330801723|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/429|Blue|Robot|Green jacket|Faded|Cowboy hat|Grin
1141|🟢+10|Nerd Ape Dao #754|120.26839648218778|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/754|Red|Pink|Dark blue suit|White Round|Green beret|Smile
1142|🟢+8|Nerd Ape Dao #947|120.23888704889961|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/947|Yellow|Pink|Black tee|Close|Black beanie|Tongue_out
1143|🔴-15|Nerd Ape Dao #414|120.16286618435956|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/414|Yellow|Zombie|Tuxedo|Heart|Newsboy cap|Close
1144|🔴-10|Nerd Ape Dao #317|120.13114442402004|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/317|Red|White|Tuxedo|Heart|Blue headscarf|Open
1145|🔴-7|Nerd Ape Dao #1057|120.11949272324335|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1057|Blue|Zombie|Tuxedo|Dizzy|Rose headscarf|Grin
1146|🟢+7|Nerd Ape Dao #169|120.10030857729288|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/169|Pink|Cream|Hawaii|3D|Pink bucket|420
1147|🟢+8|Nerd Ape Dao #594|120.05934393731701|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/594|Red|Cream|White singlet|Glasses|Gold hair|Close
1148|🟢+12|Nerd Ape Dao #111|119.97661374573138|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/111|Green mint|Dark brown|Adventure|Gold|Cowboy hat|Close
1149|🟢+14|Nerd Ape Dao #272|119.90466147021047|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/272|Beige|Cream|Pirate|Fasion|Black beanie|Tongue_out
1150|🔴-8|Nerd Ape Dao #896|119.89466125894307|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/896|Beige|Robot|Silverchain|Dizzy|Black beanie|Gum
1150|🔴-8|Nerd Ape Dao #1231|119.89466125894307|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1231|Beige|Robot|Silverchain|White Round|Black beanie|Gum
1152|🟢+9|Nerd Ape Dao #243|119.86513645207759|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/243|Red|Light brown|Red singlet|Fasion|Green beret|Tongue_out
1153|🔴-4|Nerd Ape Dao #946|119.8614923483709|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/946|Red|Gray|Black sleeveless|Square|Blue cap|Mouchet
1154|🔴-51|Nerd Ape Dao #555|119.85189778521499|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/555|Blue|Dark brown|White fur|Eyepatch|Green beanie|Grin
1155|🟢+4|Nerd Ape Dao #94|119.80428955045707|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/94|Pink|Gray|None|Wide_eyes|Fastfood|Candy
1156|🔵|Nerd Ape Dao #227|119.75906852695611|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/227|Blue|Pink|Overalls|Faded|Blue cap|Mouchet
1157|🟢+14|Nerd Ape Dao #702|119.74470293514939|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/702|Beige|Water|Red tee|Heart|Black beanie|Pipe
1158|🟢+11|Nerd Ape Dao #168|119.73758429560284|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/168|Light purple|Cream|Black sleeveless|Square|Biker helmet|Grin
1159|🟢+6|Nerd Ape Dao #727|119.73553679460242|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/727|Beige|Robot|Hawaii|Square|Fastfood|Pipe
1160|🟢+4|Nerd Ape Dao #291|119.68735822296597|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/291|Beige|Pink|Hawaii|Square|Pink beanie|Burger
1161|🟢+9|Nerd Ape Dao #697|119.65962122771788|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/697|Green mint|Light brown|None|Hearteye|Gold hair|Tongue_out
1162|🟢+5|Nerd Ape Dao #891|119.64158293642755|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/891|Beige|Gray|Black tee|Red Cat|Black top hat|Cigar
1163|🔴-23|Nerd Ape Dao #98|119.63038539341288|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/98|Red|Light brown|White fur|Faded|Black beanie|420
1164|🔴-23|Nerd Ape Dao #394|119.59314297449502|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/394|Green mint|Light brown|White fur|Oval|Black top hat|Smile
1165|🔴-7|Nerd Ape Dao #1034|119.58465025269038|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1034|Pink|Light brown|Pirate|Cyberpunk|Green beret|Tongue_out
1166|🔴-14|Nerd Ape Dao #1010|119.54185180508837|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1010|Red|Cream|Tuxedo|Faded|Pink beanie|Grillz
1167|🟢+5|Nerd Ape Dao #468|119.5392311000966|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/468|Blue|Light brown|Pink hoodie|Fasion|Green beret|Candy
1168|🔴-6|Nerd Ape Dao #691|119.44696165827659|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/691|Green mint|Black|Blue vest|Cyberpunk|Cowboy hat|Smile
1169|🔴-12|Nerd Ape Dao #185|119.41246892740605|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/185|Pink|Robot|White singlet|Demon|Blue cap|Burger
1170|🟢+5|Nerd Ape Dao #145|119.37253793717525|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/145|Green mint|Black|Green jacket|Shy|White bucket hat|Mouchet
1171|🔴-23|Nerd Ape Dao #598|119.36571108402876|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/598|Green mint|Cream|White fur|Wide_eyes|White bucket hat|Close
1172|🟢+1|Nerd Ape Dao #641|119.36501256504768|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/641|Green mint|Gray|White singlet|3D|Rose headscarf|Cigar
1173|🟢+8|Nerd Ape Dao #1179|119.31464466280815|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1179|Red|Dark brown|Hawaii|Dizzy|Blue headscarf|Mouchet
1174|🟢+2|Nerd Ape Dao #130|119.26334321737208|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/130|Red|Gold|None|Oneeye|Black top hat|Open
1175|🟢+3|Nerd Ape Dao #193|119.23212220459467|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/193|Beige|Red|Adventure|3D|Propeller cap|Burger
1176|🔴-10|Nerd Ape Dao #1288|119.2271792731692|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1288|Beige|White|Tuxedo|Demon|Rose headscarf|Cigar
1177|🔴-57|Nerd Ape Dao #1330|119.21685822818874|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1330|Pink|Pink|Silverchain|Angry|Black beanie|Cigar
1178|🟢+2|Nerd Ape Dao #426|119.0342274956825|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/426|Yellow|Dark brown|Black hoodie|Heart|Newsboy cap|Candy
1179|🟢+3|Nerd Ape Dao #39|119.01792456437147|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/39|Yellow|Light brown|Black sleeveless|Oneeye|Pink beanie|Sneaky
1180|🟢+4|Nerd Ape Dao #1213|119.00110710648238|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1213|Blue|Black|Red tee|Faded|Propeller cap|420
1181|🔴-13|Nerd Ape Dao #1001|118.93326322329925|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1001|Light purple|Red|Tuxedo|3D|Black beanie|Sneaky
1182|🔴-8|Nerd Ape Dao #1122|118.73881475611101|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1122|Green mint|Lav|Adventure|Cyberpunk|Green beanie|Cigar
1183|🔴-6|Nerd Ape Dao #128|118.67999923312183|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/128|Blue|Black|Tuxedo|Oval|Fastfood|Close
1184|🟢+4|Nerd Ape Dao #758|118.65171144393761|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/758|Yellow|Robot|None|Faded|Apple|Pipe
1185|🔴-2|Nerd Ape Dao #766|118.60424990389716|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/766|Beige|Pink|Red tee|Red Cat|Newsboy cap|Open
1186|🔴-7|Nerd Ape Dao #1296|118.56062707581181|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1296|Yellow|Pink|Tuxedo|Wide_eyes|Pink beanie|Sneaky
1187|🟢+3|Nerd Ape Dao #966|118.49222432607274|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/966|Green mint|Gray|None|Faded|Fastfood|Tongue_out
1188|🔴-34|Nerd Ape Dao #8|118.47398262661817|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/8|Blue|Black|Stripedtee|Heart|Adventure hat|Pipe
1189|🟢+3|Nerd Ape Dao #1144|118.44229848987165|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1144|Light purple|White|Green jacket|Heart|Cowboy hat|Candy
1190|🟢+3|Nerd Ape Dao #1297|118.43267269039238|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1297|Light purple|Tiger|Hawaii|Faded|Black top hat|Pipe
1191|🟢+6|Nerd Ape Dao #248|118.29118441736274|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/248|Red|Cream|White singlet|Square|Pink bucket|Candy
1192|🔴-7|Nerd Ape Dao #252|118.25836407363938|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/252|Yellow|Black|Black sleeveless|White Round|Newsboy cap|Open
1193|🟢+5|Nerd Ape Dao #635|118.22461760329878|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/635|Pink|Red|None|Wide_eyes|Black top hat|Close
1194|🔴-7|Nerd Ape Dao #1372|118.1008922648709|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1372|Beige|Light brown|Tuxedo|Sleepy|Gold hair|Grillz
1195|🔴-1|Nerd Ape Dao #454|118.05803467697112|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/454|Green mint|Pink|Black sleeveless|Cyberpunk|Fastfood|Grin
1196|🟢+3|Nerd Ape Dao #216|118.01734874470615|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/216|Pink|Robot|Red tee|3D|Adventure hat|Gum
1197|🟢+3|Nerd Ape Dao #769|118.01357634025237|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/769|Red|Light brown|Green jacket|White Round|White bucket hat|Cigar
1198|🟢+5|Nerd Ape Dao #66|117.96177343100129|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/66|Red|Dark brown|White singlet|Wide_eyes|Black top hat|Gum
1199|🔴-8|Nerd Ape Dao #615|117.93673016728152|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/615|Beige|Pink|Pink fur|Cyberpunk|Blue cap|Grin
1200|🟢+4|Nerd Ape Dao #99|117.91668520821231|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/99|Yellow|Cream|Goldchain|Sleepy|Green beret|Pipe
1201|🔴-15|Nerd Ape Dao #565|117.90551278525531|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/565|Yellow|Black|Black tee|Eyepatch|Black beanie|Cigarette
1202|🔵|Nerd Ape Dao #146|117.85813232770043|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/146|Blue|Light brown|Overalls|Heart|Black top hat|Cigar
1203|🟢+7|Nerd Ape Dao #327|117.68491116734278|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/327|Red|White|Hawaii|Fasion|Rose headscarf|Grillz
1204|🟢+5|Nerd Ape Dao #644|117.64457856171512|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/644|Red|Light brown|Black sleeveless|Dizzy|Cowboy hat|Candy
1205|🔵|Nerd Ape Dao #10|117.64078954037517|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/10|Beige|Red|Red tee|Square|Blue cap|420
1206|🟢+5|Nerd Ape Dao #584|117.63728387474133|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/584|Beige|Dark brown|Green jacket|White Round|Black beanie|Cigar
1207|🔵|Nerd Ape Dao #851|117.6358701582106|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/851|Green mint|Pink|None|Round Glasses|Gold hair|Sneaky
1208|🟢+5|Nerd Ape Dao #631|117.5835056746449|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/631|Beige|Tiger|Hawaii|Shy|Cowboy hat|Cigar
1209|🟢+3|Nerd Ape Dao #1066|117.57519866036588|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1066|Blue|Cream|Red tee|Oneeye|Blue headscarf|Grin
1210|🔴-2|Nerd Ape Dao #861|117.55303497699316|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/861|Pink|Tiger|Adventure|Round Glasses|Pink beanie|Open
1211|🟢+3|Nerd Ape Dao #197|117.52129814793372|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/197|Yellow|White|Hawaii|Round Glasses|Staw hat|Candy
1212|🔴-23|Nerd Ape Dao #1032|117.48066093812007|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1032|Yellow|Light brown|White fur|Oneeye|Black beanie|Sneaky
1213|🔴-18|Nerd Ape Dao #405|117.4619097585105|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/405|Beige|Robot|Silverchain|3D|Rose headscarf|Sneaky
1214|🔴-13|Nerd Ape Dao #336|117.21557582184184|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/336|Red|Dark brown|Silverchain|Shy|Biker helmet|Sneaky
1215|🟢+2|Nerd Ape Dao #912|117.20782934255055|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/912|Beige|Light brown|Purple hoodie|Sleepy|Staw hat|Mouchet
1216|🟢+4|Nerd Ape Dao #867|117.19854935533816|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/867|Beige|Tiger|White singlet|Sleepy|Biker helmet|Candy
1217|🔴-21|Nerd Ape Dao #364|117.15751414153159|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/364|Blue|Black|White fur|Fasion|Propeller cap|Sneaky
1218|🟢+1|Nerd Ape Dao #100|117.08549305843458|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/100|Blue|Light brown|Red tee|Red Cat|Staw hat|420
1219|🔴-3|Nerd Ape Dao #1147|116.99072716431785|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1147|Blue|Gold|Adventure|Red Cat|Newsboy cap|Sneaky
1220|🟢+3|Nerd Ape Dao #319|116.95023287641368|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/319|Yellow|Cream|Dark blue suit|Heart|White bucket hat|Tongue_out
1221|🟢+3|Nerd Ape Dao #616|116.8390811226277|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/616|Light purple|Black|Black tee|Oneeye|Rose headscarf|Tongue_out
1222|🟢+6|Nerd Ape Dao #187|116.75888323680495|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/187|Blue|Cream|Hawaii|Red Cat|White bucket hat|Gum
1223|🟢+2|Nerd Ape Dao #742|116.63322292771169|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/742|Green mint|Black|None|Glasses|Pink beanie|Cigarette
1224|🟢+2|Nerd Ape Dao #736|116.63126270059693|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/736|Yellow|Dark brown|Red tee|Close|Black top hat|Cigarette
1225|🟢+5|Nerd Ape Dao #321|116.55431567097446|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/321|Beige|Red|Adventure|White Round|Green beret|Grillz
1226|🔴-11|Nerd Ape Dao #968|116.41344642867395|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/968|Green mint|Gray|Tuxedo|Sleepy|Black beanie|Burger
1227|🔵|Nerd Ape Dao #1046|116.41048519187859|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1046|Yellow|Cream|Adventure|Gold|Newsboy cap|Smile
1228|🔴-6|Nerd Ape Dao #302|116.40153734385864|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/302|Pink|Red|Silverchain|Fasion|Rose headscarf|420
1229|🔴-11|Nerd Ape Dao #133|116.39330061958917|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/133|Green mint|Tiger|Silverchain|Close|Green beret|Open
1230|🟢+3|Nerd Ape Dao #538|116.39172899441604|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/538|Red|Pink|White singlet|Dizzy|Pink beanie|Candy
1231|🔴-25|Nerd Ape Dao #416|116.37916462468051|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/416|Pink|Robot|White fur|Cyberpunk|Staw hat|Grin
1232|🔴-3|Nerd Ape Dao #695|116.337119060856|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/695|Yellow|Light brown|Hawaii|Heart|Propeller cap|Burger
1233|🔴-1|Nerd Ape Dao #1109|116.26860300466264|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1109|Light purple|Light brown|Overalls|Fasion|Black beanie|Cigar
1234|🟢+2|Nerd Ape Dao #528|116.25936419448624|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/528|Beige|Light brown|Black leather|3D|White bucket hat|Mouchet
