rank|📈|name|score|link|background|body|clothes|eyewear|head|mouth
133|🔴-4|Nerd Ape Dao #1202|165.31030476659996|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1202|Red|White|Banana hawaii|Black Nerd|Rasta hat|Grillz
134|🟢+1|Nerd Ape Dao #1204|165.28239715154388|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1204|Pink|Pink|Lab|Close|Newsboy cap|Pipe
135|🟢+8|Nerd Ape Dao #258|165.24967986403414|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/258|Beige|Light brown|Lab|Glasses|Cowboy hat|Sneaky
136|🟢+5|Nerd Ape Dao #1326|165.23855992581235|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1326|Beige|Lav|Banana hawaii|Fasion|Pirate hat|Smile
137|🔵|Nerd Ape Dao #401|164.9000274678101|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/401|Blue|Red|Banana hawaii|Eyepatch|Propeller cap|Close
138|🟢+6|Nerd Ape Dao #347|164.75034551284898|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/347|Blue|Gold|Brown jacket|Dizzy|Red bob|Pipe
139|🔴-9|Nerd Ape Dao #428|164.73069875376595|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/428|Blue|Robot|Black suit|Dizzy|Gold crown|Pipe
140|🔴-12|Nerd Ape Dao #632|164.42786374422425|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/632|Red|Cream|Red singlet|Solar_beam|White bucket hat|Close
141|🔴-8|Nerd Ape Dao #601|164.40238198098868|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/601|Red|Pink|Pink hoodie|Square|Gold crown|420
142|🟢+5|Nerd Ape Dao #1071|164.13992600692916|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1071|Green mint|Lav|Black turtleneck|3D|Black top hat|Tongue_out
143|🟢+2|Nerd Ape Dao #362|164.07600911366848|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/362|Red|Gray|Brown jacket|Glasses|Rasta hat|Tongue_out
144|🔴-10|Nerd Ape Dao #224|164.06121733526766|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/224|Green mint|Gray|Dark blue suit|Angry|Gold crown|Candy
145|🔴-6|Nerd Ape Dao #876|163.839224891599|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/876|Green mint|Gray|Black jacket|Demon|Gold crown|Mouchet
146|🔴-10|Nerd Ape Dao #457|163.80857270999093|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/457|Beige|White|Black suit|Round Glasses|Gold crown|Sneaky
147|🟢+4|Nerd Ape Dao #925|163.5522170560687|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/925|Red|Dark brown|Black turtleneck|Eyepatch|Pink bucket|Gum
148|🔵|Nerd Ape Dao #377|163.47184181153392|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/377|Light purple|Pink|None|Half Robot|Cowboy hat|Smile
149|🔴-11|Nerd Ape Dao #675|163.38828163192446|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/675|Blue|Black|Black suit|Fasion|Gold crown|Grillz
150|🔴-1|Nerd Ape Dao #1195|163.31269624896305|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1195|Red|Black|Banana hawaii|Black Nerd|Red bob|Cigarette
151|🟢+1|Nerd Ape Dao #1079|163.02024074579518|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1079|Pink|Black|Lab|Cyberpunk|Rasta hat|Smile
152|🔴-2|Nerd Ape Dao #889|163.01381903338444|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/889|Light purple|Pink|Black turtleneck|Gold|Blue cap|Open
153|🟢+2|Nerd Ape Dao #571|162.77153961327804|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/571|Yellow|Light brown|White singlet|Rainbow|Fastfood|Candy
154|🔴-8|Nerd Ape Dao #1169|162.6952251577507|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1169|Red|Light brown|Black suit|Faded|Gold crown|Open
155|🟢+4|Nerd Ape Dao #726|161.74291236098327|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/726|Light purple|Tiger|Adventure|Rainbow|Adventure hat|Gum
156|🟢+2|Nerd Ape Dao #746|161.61366677567054|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/746|Blue|Tiger|Adventure|Rainbow|Rose headscarf|Cigar
157|🔵|Nerd Ape Dao #666|161.069244650077|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/666|Blue|Zombie|Brown jacket|Wide_eyes|Rose headscarf|Gum
158|🟢+4|Nerd Ape Dao #901|160.79523098186806|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/901|Yellow|Cream|Black turtleneck|White Round|Apple|Gold Grillz
159|🔴-3|Nerd Ape Dao #334|160.70847318881061|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/334|Pink|Gold|Sheriff|Angry|Red bob|Tongue_out
160|🟢+1|Nerd Ape Dao #905|160.69955389419042|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/905|Green mint|Black|Brown jacket|ETH|Pink bucket|Open
161|🔴-8|Nerd Ape Dao #597|160.36410580713664|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/597|Beige|Gold|Red singlet|Red Cat|None|Mouchet
162|🔴-20|Nerd Ape Dao #1359|160.2401336059414|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1359|Yellow|Cream|Tech jacket|Oval|None|Cigarette
163|🟢+7|Nerd Ape Dao #1369|160.12275541715172|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1369|Yellow|Cream|Lab|Square|Newsboy cap|420
164|🔴-10|Nerd Ape Dao #385|159.9347522478596|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/385|Yellow|Cream|Purple hoodie|Solar_beam|Rose headscarf|Tongue_out
165|🟢+2|Nerd Ape Dao #1327|159.78680809845343|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1327|Pink|Black|Lab|Black Nerd|Newsboy cap|Pipe
166|🟢+3|Nerd Ape Dao #1068|159.30281884826272|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1068|Green mint|Black|Judo|ETH|Blue headscarf|Gold Grillz
167|🟢+9|Nerd Ape Dao #316|159.00479288199202|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/316|Beige|Pink|Black turtleneck|Fasion|Blue headscarf|420
168|🔴-2|Nerd Ape Dao #879|158.92583338933457|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/879|Beige|Pink|Brown coat|ETH|Apple|Gum
169|🟢+4|Nerd Ape Dao #527|158.86443492442328|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/527|Blue|White|Black turtleneck|Red Cat|Biker helmet|Gum
170|🔴-5|Nerd Ape Dao #1133|158.58686335235504|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1133|Green mint|Robot|Flower Hawaii|Red|Gold hair|Sneaky
171|🔴-11|Nerd Ape Dao #858|158.57930056018074|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/858|Blue|Dark brown|Rasta hawaii|Glasses|Gold crown|420
172|🟢+6|Nerd Ape Dao #645|158.57416974386007|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/645|Red|Dark brown|Lab|Dizzy|Black top hat|Cigar
173|🟢+2|Nerd Ape Dao #1385|158.49353942409934|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1385|Red|Lav|Pirate|Round Glasses|Demon horns|Gold Grillz
174|🔴-11|Nerd Ape Dao #27|158.43402683612064|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/27|Pink|Lav|Tech jacket|White Round|Pirate hat|Close
175|🟢+4|Nerd Ape Dao #471|158.35128061425632|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/471|Green mint|Black|White singlet|Rainbow|Newsboy cap|Candy
176|🟢+6|Nerd Ape Dao #204|157.85826169789047|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/204|Beige|Water|Judo|Eyepatch|Red bob|Sneaky
177|🔴-13|Nerd Ape Dao #672|157.8200115827894|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/672|Light purple|Gold|Flower Hawaii|ETH|Pink beanie|Pipe
178|🔴-10|Nerd Ape Dao #1212|157.74582433421793|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1212|Yellow|Red|Tech jacket|Red|Propeller cap|Grin
179|🟢+2|Nerd Ape Dao #1030|157.72818786084264|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1030|Red|Black|Lab|Dizzy|Newsboy cap|Smile
180|🟢+4|Nerd Ape Dao #397|157.22181444430763|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/397|Green mint|Gold|Brown jacket|Oneeye|Apple|Mouchet
181|🟢+9|Nerd Ape Dao #1194|157.08068531432673|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1194|Pink|Lav|Pink hoodie|Shy|Red bob|Cigar
182|🟢+3|Nerd Ape Dao #3|156.99086536641875|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/3|Blue|Gray|Judo|Round Glasses|Rasta hat|Gold Grillz
183|🔴-12|Nerd Ape Dao #729|156.95640718408575|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/729|Green mint|White|Purple hoodie|Solar_beam|White bucket hat|Cigar
184|🔴-7|Nerd Ape Dao #162|156.70583677680352|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/162|Light purple|Cream|Pink hoodie|Oneeye|Gold crown|Smile
185|🟢+1|Nerd Ape Dao #54|156.5223163014111|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/54|Green mint|Light brown|Banana hawaii|Gold|Adventure hat|Burger
186|🔴-14|Nerd Ape Dao #1303|156.48263980357032|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1303|Beige|White|Black jacket|Solar_beam|Newsboy cap|Grin
187|🟢+7|Nerd Ape Dao #388|156.3727586582741|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/388|Red|Zombie|Brown coat|Red|Blue cap|Candy
188|🟢+10|Nerd Ape Dao #815|156.3497673232613|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/815|Light purple|Zombie|Black suit|Hearteye|Fastfood|Open
189|🟢+14|Nerd Ape Dao #1368|156.17866082505216|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1368|Light purple|Light brown|Black turtleneck|Red Cat|Pirate hat|Grin
190|🟢+6|Nerd Ape Dao #1245|156.14070383439542|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1245|Light purple|Water|Brown jacket|Oneeye|Rose headscarf|Pipe
191|🟢+1|Nerd Ape Dao #821|156.12591299201995|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/821|Red|Water|Blue vest|ETH|Pirate hat|Close
192|🟢+9|Nerd Ape Dao #1287|156.1048847110962|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1287|Yellow|Pink|Brown jacket|Wide_eyes|Demon horns|Sneaky
193|🟢+9|Nerd Ape Dao #748|155.99350319968127|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/748|Green mint|Light brown|Lab|Dizzy|Blue cap|Pipe
194|🟢+6|Nerd Ape Dao #829|155.93993784523542|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/829|Green mint|Red|Banana hawaii|Wide_eyes|Black top hat|Smile
195|🟢+10|Nerd Ape Dao #378|155.77513394808213|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/378|Beige|Gray|Brown vest|Red|Cowboy hat|Burger
196|🟢+10|Nerd Ape Dao #1312|155.43523133724975|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1312|Blue|Water|Banana hawaii|White Round|Adventure hat|Burger
197|🔴-23|Nerd Ape Dao #1295|155.37244297374014|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1295|Light purple|Dark brown|Black tee|Gold|Gold crown|Open
198|🔴-9|Nerd Ape Dao #1285|155.32288096379634|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1285|Light purple|Cream|Dark blue suit|Shy|Gold crown|Burger
199|🟢+11|Nerd Ape Dao #1154|154.97543219230715|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1154|Pink|Red|Banana hawaii|Eyepatch|Adventure hat|Cigarette
200|🟢+12|Nerd Ape Dao #311|154.93392121507534|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/311|Green mint|Tiger|Brown coat|Dizzy|Pirate hat|Gold Grillz
201|🔴-10|Nerd Ape Dao #874|154.68811811623488|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/874|Red|Lav|Tech jacket|Fasion|Pink bucket|Gum
202|🔴-22|Nerd Ape Dao #297|154.66138710630966|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/297|Green mint|Zombie|Black leather|Faded|None|Open
203|🔴-20|Nerd Ape Dao #261|154.44366583684297|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/261|Green mint|Robot|Red singlet|Dizzy|None|Smile
204|🟢+10|Nerd Ape Dao #1085|154.4098218593988|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1085|Light purple|Zombie|White shirt ribbon|Angry|Fastfood|Gold Grillz
205|🔴-17|Nerd Ape Dao #263|154.3805831774687|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/263|Pink|Black|Adventure|Solar_beam|Demon horns|Burger
206|🔴-11|Nerd Ape Dao #990|154.33403900021545|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/990|Yellow|Zombie|Flower Hawaii|Wide_eyes|Pink bucket|Cigarette
207|🟢+4|Nerd Ape Dao #1274|154.30402027983214|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1274|Yellow|Zombie|Banana hawaii|Red Cat|Green beret|Pipe
208|🟢+5|Nerd Ape Dao #1117|154.26153184644284|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1117|Red|Lav|Brown vest|White Round|Blue headscarf|Mouchet
209|🔴-1|Nerd Ape Dao #626|154.13399526946117|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/626|Red|Zombie|Judo|Dizzy|Rasta hat|Gum
210|🔴-11|Nerd Ape Dao #439|153.9864278025051|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/439|Pink|Black|White fur|Red Cat|Gold crown|Gum
211|🟢+11|Nerd Ape Dao #782|153.96016373896921|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/782|Pink|Gray|Black turtleneck|Heart|Black top hat|Cigarette
212|🟢+8|Nerd Ape Dao #779|153.95714437502943|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/779|Beige|Cream|Lab|Heart|Cowboy hat|Cigar
213|🔴-26|Nerd Ape Dao #406|153.92806695090658|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/406|Red|Black|Tuxedo|Solar_beam|Fastfood|420
214|🔴-17|Nerd Ape Dao #771|153.8973363397619|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/771|Green mint|Gray|Tuxedo|Glasses|Gold crown|Sneaky
215|🟢+10|Nerd Ape Dao #772|153.49717581917736|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/772|Yellow|Light brown|Black turtleneck|Faded|Biker helmet|Tongue_out
216|🔴-1|Nerd Ape Dao #886|153.43853654575162|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/886|Pink|Lav|Stripedtee|Demon|Apple|Pipe
217|🔴-24|Nerd Ape Dao #486|153.34106810805815|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/486|Green mint|Black|Red singlet|Shy|None|Sneaky
218|🟢+8|Nerd Ape Dao #1008|153.29675951359394|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1008|Light purple|Tiger|Stripedtee|Red|Green beanie|Open
219|🔵|Nerd Ape Dao #1226|153.25015270865956|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1226|Yellow|Pink|Brown jacket|Sleepy|Fastfood|Grillz
220|🔴-2|Nerd Ape Dao #1087|152.85755135332332|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1087|Pink|Zombie|Rasta hawaii|Red|Pirate hat|Grin
221|🔴-5|Nerd Ape Dao #343|152.72818154248617|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/343|Yellow|Water|Sheriff|Red Cat|Green beanie|Gold Grillz
222|🟢+8|Nerd Ape Dao #289|152.66569953274472|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/289|Beige|Dark brown|Banana hawaii|Square|Biker helmet|Pipe
223|🔴-14|Nerd Ape Dao #434|152.38573723428433|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/434|Blue|Dark brown|White shirt ribbon|Sleepy|Gold crown|Open
224|🟢+3|Nerd Ape Dao #1190|152.16357401763074|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1190|Pink|Pink|Pink fur|Gold|Blue headscarf|Open
225|🔴-8|Nerd Ape Dao #999|152.1497894142982|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/999|Pink|Robot|Flower Hawaii|Glasses|Pink bucket|Smile
226|🔴-2|Nerd Ape Dao #816|152.08423721340387|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/816|Yellow|Gray|Fastfood|ETH|Propeller cap|Cigar
227|🟢+5|Nerd Ape Dao #551|152.06638782606126|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/551|Red|Water|Yellow shirt|Glasses|Apple|Cigar
228|🔴-7|Nerd Ape Dao #802|152.0409485272738|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/802|Pink|Robot|White singlet|Dizzy|Gold crown|Gold Grillz
229|🔴-1|Nerd Ape Dao #255|152.03904983749146|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/255|Yellow|Red|Banana hawaii|Black Nerd|Adventure hat|Candy
230|🟢+5|Nerd Ape Dao #970|151.9922033734412|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/970|Blue|Lav|Brown coat|Oval|Black top hat|Cigarette
231|🟢+8|Nerd Ape Dao #1335|151.8369087740689|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1335|Pink|Black|Fastfood|Red|Green beanie|Burger
232|🟢+5|Nerd Ape Dao #723|151.8090538018258|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/723|Yellow|Cream|Black turtleneck|Hearteye|Green beret|Sneaky
233|🔵|Nerd Ape Dao #1055|151.80615975791991|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1055|Beige|Robot|Pirate|Red|Apple|Sneaky
234|🟢+11|Nerd Ape Dao #1391|151.63111624081856|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1391|Blue|Black|Brown jacket|Wide_eyes|Pink bucket|Cigarette
235|🟢+11|Nerd Ape Dao #1264|151.56031652454655|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1264|Light purple|Red|Black suit|Eyepatch|Blue headscarf|Mouchet
236|🟢+7|Nerd Ape Dao #1108|151.55600255262286|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1108|Yellow|Dark brown|Yellow shirt|X|Blue headscarf|Close
237|🟢+10|Nerd Ape Dao #897|151.3639247470417|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/897|Beige|Robot|Brown jacket|3D|Gold hair|Burger
238|🟢+10|Nerd Ape Dao #784|151.31502648791985|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/784|Yellow|Robot|Black turtleneck|Wide_eyes|Blue cap|Candy
239|🔴-32|Nerd Ape Dao #553|151.30531616209686|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/553|Red|Black|Blue vest|Black Nerd|None|Candy
240|🔴-4|Nerd Ape Dao #329|151.2994310626833|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/329|Red|Lav|Pink hoodie|Demon|Rose headscarf|Pipe
241|🔵|Nerd Ape Dao #1214|151.25124603397245|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1214|Beige|Pink|Black hoodie|Red|Apple|Burger
242|🟢+9|Nerd Ape Dao #441|151.2128348302392|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/441|Light purple|Gold|White fur|X|Blue headscarf|Cigarette
243|🟡|Nerd Ape Dao #1401|151.17445408796877|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1401|Red|Red|Rasta hawaii|ETH|Rasta hat|Gum
244|🔴-10|Nerd Ape Dao #138|151.1420103955009|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/138|Green mint|Red|Fastfood|Gold|Staw hat|Candy
245|🔴-7|Nerd Ape Dao #855|151.08009969616896|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/855|Green mint|Water|Fastfood|ETH|White bucket hat|Sneaky
246|🟢+3|Nerd Ape Dao #685|151.05067884298472|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/685|Blue|Zombie|Brown vest|White Round|Pirate hat|420
247|🔴-43|Nerd Ape Dao #276|150.76229385307343|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/276|Light purple|Dark brown|Sheriff|Heart|None|Grin
248|🔴-4|Nerd Ape Dao #229|150.74284522637672|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/229|Yellow|Cream|Brown jacket|Heart|Propeller cap|Grillz
249|🟢+4|Nerd Ape Dao #351|150.6567513023341|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/351|Yellow|Red|Judo|X|Green beanie|Tongue_out
250|🔴-21|Nerd Ape Dao #530|150.65607328717832|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/530|Green mint|Cream|Goldchain|Cyberpunk|Gold crown|Smile
251|🟢+5|Nerd Ape Dao #1067|150.55573065332035|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1067|Beige|Water|Black jacket|Red|Newsboy cap|Burger
252|🔴-2|Nerd Ape Dao #937|150.47447247963515|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/937|Blue|Black|Fastfood|X|Rasta hat|Cigarette
253|🟢+2|Nerd Ape Dao #102|150.46157051505114|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/102|Yellow|Dark brown|Brown jacket|Angry|Black top hat|Close
254|🟢+10|Nerd Ape Dao #1020|150.24424797390688|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1020|Green mint|Robot|Brown jacket|Heart|Biker helmet|Open
255|🟢+5|Nerd Ape Dao #1248|150.2197880326945|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1248|Blue|Zombie|Green jacket|X|Blue headscarf|Tongue_out
256|🟢+5|Nerd Ape Dao #404|150.21433106760816|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/404|Beige|Gray|Brown vest|Dizzy|Red bob|Pipe
257|🔴-17|Nerd Ape Dao #678|150.21272549160327|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/678|Green mint|Gold|Sheriff|White Round|Pink bucket|Open
258|🟢+14|Nerd Ape Dao #1289|149.83869802655548|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1289|Light purple|Gray|Fastfood|Eyepatch|Pink bucket|Sneaky
259|🔴-5|Nerd Ape Dao #140|149.823027682486|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/140|Pink|Black|Fastfood|ETH|Blue headscarf|Mouchet
260|🟢+2|Nerd Ape Dao #402|149.798893128699|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/402|Blue|Lav|Pink fur|Dizzy|Pirate hat|420
261|🟢+12|Nerd Ape Dao #444|149.78471821148383|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/444|Blue|Dark brown|Brown jacket|Fasion|Red bob|Tongue_out
262|🔴-20|Nerd Ape Dao #37|149.7169274019577|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/37|Yellow|White|Sheriff|Shy|Blue headscarf|Gum
263|🔴-6|Nerd Ape Dao #1282|149.65100803606987|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1282|Beige|Red|Pirate|Demon|Apple|Gum
